find 2020-06-05 09:43:14.027 Thread: noteFindThread
find 2020-06-05 09:43:25.316 Thread: todoFindThread
find 2020-06-05 09:43:31.253 Thread: remainderFindThread
find 2020-06-05 09:43:44.162 Thread: trackerFindThread
find 2020-06-05 09:43:49.106 Thread: trackerFindThread
