create 2020-06-05 06:05:52.776 Thread: trackerCreateThread
create 2020-06-05 06:07:12.994 Thread: noteCreateThread
create 2020-06-05 06:50:08.715 Thread: noteCreateThread
create 2020-06-05 06:50:47.318 Thread: todoCreateThread
create 2020-06-05 06:50:57.923 Thread: remainderCreateThread
